"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"343",0.447990814330606,0.470694809720374,0.566220029638161,-0.0793466818188456,-0.833715643536427,-0.923756252669662,-0.273282615570429,-0.588410912476054,4.7,0.7,0.432,0.504,0.537,13.4,9.4,0.9,20.1,107,108,14.3,16.1,30.4,0.089,-0.2,-0.3,-0.5,6.1
"344",-1.05230251418024,-0.86804148686364,0.47175550374215,-0.267592636133966,1.12483477612344,-0.0597933284777957,1.10498654104833,0.266623694715713,3.6,1.6,0.373,0.456,0.501,12.1,6.7,1.1,17.3,104,106,5.1,15.6,20.7,0.086,-1.6,1.3,-0.3,5
"345",-1.12731718060578,-1.17698063222918,-1.48838340860008,-0.644084544764207,0.548790535047009,-1.94480334489641,1.62183747478036,2.26170444482983,2.8,0.8,0.425,0.498,0.531,15.5,6.8,0.4,23.2,108,111,14.5,5.5,20,0.085,1.4,-1.2,0.2,6.2
"346",-1.05230251418024,-1.17698063222918,-0.00843916956257393,-0.832330499079327,0.0879551421858636,1.0397958477664,-1.82383541676653,-2.013468591129,1.8,0.4,0.386,0.443,0.473,11,6.8,0.2,21.9,94,110,-2,2,0,-0.001,-1.5,-1.7,-3.3,-1
"347",-0.377170516350359,-0.0442037658888625,0.345802802547468,-0.0793466818188456,0.433581686831722,0.0187487555396487,0.588135607316295,0.694140998311596,1.8,0.6,0.38,0.405,0.431,7.9,7,0.6,17.4,88,111,-3.2,1.7,-1.6,-0.027,-4.3,-0.1,-4.4,-1.7
"348",0.748049480032774,0.264735379476679,0.837805541589194,0.548139832564889,-0.142462554244709,1.51104835187106,0.243568318161605,-0.445905144610759,2.6,0.3,0.457,0.457,0.482,8.1,12.4,1.4,10.5,105,106,3.3,4.9,8.2,0.074,-3.7,-0.4,-4.1,-2.9
"349",-0.902273181329154,-0.662082056619946,-1.21286187473672,-0.393089939010713,0.663999383262295,-0.688130000617333,2.31097205308974,2.40421021269513,2.1,0.6,0.38,0.432,0.482,10.1,7.3,1.2,17.2,97,109,-0.1,1.1,1.1,0.029,-2.6,-0.3,-2.9,-0.4
"351",0.673034813607232,0.676654239964068,1.00705448381955,0.108899272496275,-0.833715643536427,1.0397958477664,-0.962417193879809,-1.01592821607194,5.3,0.9,0.448,0.491,0.527,14,11.7,1.7,21.4,103,107,8.3,16.9,25.2,0.074,-1.3,0,-1.3,3
"352",0.973093479309401,0.367715094598526,0.700044774657511,0.485391181126516,-0.603297947105854,-0.0597933284777957,0.932702896470985,0.979152534042185,4.9,0.7,0.456,0.501,0.533,13.4,13.6,3.6,19.1,102,110,1,4.7,5.7,0.055,-2.3,0.1,-2.3,-0.3
"353",-0.0771118506481899,0.0587759492329847,-0.677562894659321,-0.0793466818188456,-0.0272537060294228,-0.138335412495237,0.243568318161605,-0.0183878410148762,2.8,0.9,0.451,0.464,0.497,12.9,7.5,0.9,19.1,101,106,4,12.5,16.5,0.068,-1.5,0.5,-1,3
