"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"501",1.26938631335374,0.468429271264804,0.589655409538009,0.173337465957236,-1.63771099412968,1.28265671606369,-0.441402566070816,-0.159235657811434,8.4,0.6,0.431,0.451,0.511,15.3,16.1,0.9,19.2,108,106,12.1,8.9,21,0.106,-0.2,-1.2,-1.4,1.6
"502",-1.87274559432785,-1.7940280149619,-0.731834531858751,-2.39781232273653,-1.52240735510378,-1.16181560429083,-0.269107884147263,0.413269197510611,2.9,1.2,0.474,0.52,0.57,18.3,5.4,0.2,21,115,109,24.2,6.8,31,0.145,2.7,-0.4,2.2,11
"503",-0.75055562729871,-0.765638339404307,-1.28575247136637,-1.26901485452951,-1.17649643802611,-0.846399821019275,0.247776161623394,0.2701429836801,2.3,0.3,0.389,0.478,0.5,10.5,8,0.4,19.9,102,114,0.2,0.8,1,0.03,-1.4,-1.7,-3.1,-0.5
"504",-1.34905694304758,-1.07415524207158,-1.32927459518483,-0.767327090881946,0.668361786388186,0.257555420431151,-0.269107884147263,0.2701429836801,1.3,0.5,0.419,0.463,0.484,10.3,5.9,0.6,18.2,97,110,-0.5,1.8,1.3,0.026,-3.1,-0.3,-3.4,-0.8
"505",0.820510326542085,0.571268238820563,0.755830791390295,0.298759406869127,-0.715281881922532,0.020993582977489,-0.785991929917921,-0.302361871641945,4.7,0.5,0.432,0.432,0.519,15.2,14,0.9,20.8,109,104,8.3,7.5,15.8,0.13,-1.1,-0.9,-2,0
"506",-2.62087223901394,-3.02809562563101,-2.60724241276313,-2.0842574704568,0.207147230284613,-0.530984037747724,0.936954889317605,0.842647839002146,1.7,0.9,0.403,0.435,0.469,11.3,4.3,0.3,19.2,99,115,-0.5,0.9,0.5,0.008,-2.2,-1.4,-3.6,-1.1
"507",1.7182623001654,0.262751336153285,1.27809627721177,0.424181347781018,-1.86831827218146,1.04609487861003,0.0754814796998418,-0.302361871641945,4.4,0.3,0.499,0.499,0.546,14.7,13.7,2.7,18.1,110,107,8.2,5.7,13.8,0.11,-1.5,-0.5,-2.1,-0.1
"508",-0.451304969424273,0.159912368597526,0.217739078725747,0.236048436413182,1.12957634249176,-0.767545875201389,-0.441402566070816,-0.302361871641945,4.8,1.4,0.446,0.464,0.517,17.1,8.2,0.9,25,104,110,10.5,6.6,17.1,0.075,1,-0.3,0.6,7.3
"509",0.521259668667647,0.9826241090436,0.0753030371380724,1.17671299325236,1.36018362054355,-0.530984037747724,1.45383893508826,1.27202648049368,5.2,0.9,0.454,0.455,0.515,15.9,14.7,5.3,20.9,100,100,1.2,12.5,13.7,0.1,-2.2,2,-0.2,3
"510",1.793074964634,1.39397997926664,0.352262006891884,1.17671299325236,-0.599978242896639,0.730679095338478,0.420070843546947,-0.445488085472457,7.7,0.6,0.511,0.511,0.555,14.4,17.8,4.4,14.4,106,100,7.2,14.1,21.3,0.123,-1.8,1.2,-0.6,3
