"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"426",0.0411767724001762,0.000921150550685453,0.305299133293985,-0.2942898337682,-0.493853670898201,-1.10965641925599,0.0668864822949769,-0.323830206766905,3.1,1,0.424,0.437,0.513,16.1,6.3,0.4,24.3,106,110,11.6,6.4,18,0.087,0.3,-0.5,-0.2,4.4
"427",1.47906966461435,1.07314039154967,2.29442390497617,1.07399194034014,-0.252118736951395,2.3739398193193,-0.96295300700863,-0.918370207834219,2.2,0.5,0.424,0.455,0.487,12.3,8.3,1.5,24.7,92,103,-1.9,3.7,1.8,0.026,-1.7,-0.4,-2.2,-0.2
"428",-0.917418489075937,-0.133106254574187,-1.05393612735551,0.510581798060238,1.92349566856987,-0.722590170525402,-0.276393347472892,0.865249795367724,1.9,0.7,0.439,0.496,0.524,14.5,6.6,1.4,22.8,101,105,1.3,3.5,4.8,0.079,-0.9,0.7,-0.1,1.4
"429",-0.150542279895047,-0.80324328019855,0.603667849046313,0.510581798060238,0.956555932782639,2.18040669495401,-0.104753432588958,-0.175195206500076,1.4,0.7,0.358,0.417,0.456,7.4,5.4,0.9,12.7,94,112,-0.7,0.9,0.2,0.008,-4.4,0.6,-3.8,-0.6
"430",0.903912507728678,0.134948555675558,0.415806065054106,0.0276588189631753,-1.09819100576522,0.051542326935774,2.46984529067006,1.60842479670187,2.2,0.4,0.429,0.434,0.464,10.3,10.9,1.2,18,95,103,-0.2,2.1,1.9,0.053,-3.8,0.3,-3.5,-0.6
"431",-0.246401806042658,0.000921150550685453,-0.247235525506621,-0.213802670585356,-0.0103838030045879,-0.625823608342753,0.238526397178911,0.122074794033581,2,0.8,0.409,0.439,0.48,12.3,5.2,0.7,23,97,110,0.2,2.9,3.1,0.023,-1.4,-1.2,-2.6,-1
"432",0.712193455433456,0.939112986424793,0.515262303638216,1.87886357216858,1.92349566856987,-1.01288985707334,0.58180622694678,0.567979794834067,5.6,0.9,0.448,0.458,0.518,14.7,13.3,1.9,19.5,106,107,4,8.5,12.5,0.09,-1.6,0.9,-0.7,2.2
"433",0.808052981581067,0.80508558129992,1.18935458737495,0.993504777157301,0.473086064889026,-0.819356732708047,1.61164571625039,1.45978979643504,3,1.4,0.514,0.523,0.562,15.4,7,0.8,16.4,115,105,13.6,11.9,25.5,0.138,0.3,1.9,2.1,9.3
"434",-1.10913754137116,-1.07129809044829,-0.92132780924336,-0.857699976048107,0.110483663968816,0.632141700031656,0.410166312062846,0.865249795367724,1.1,0.6,0.399,0.451,0.485,10.3,5.7,0.7,18.3,98,107,-0.4,3.1,2.7,0.045,-2.7,0.7,-2,0
"438",-0.533980384485492,-0.133106254574187,-0.523502854906924,-0.133315507402512,0.473086064889026,-1.39995610580393,-0.104753432588958,0.122074794033581,4.8,1.6,0.432,0.452,0.52,20.7,8.1,0.7,29.7,107,106,22.2,14.9,37.1,0.132,2.9,-0.5,2.4,14.9
"442",1.57492919076196,1.47522260692428,0.946239337502688,1.07399194034014,-0.372986203924798,0.535375137849007,-1.64951266654437,-0.472465207033734,3,0.5,0.478,0.525,0.537,12.7,10.7,1,15.4,111,112,3,2.3,5.4,0.083,-0.8,-0.6,-1.4,0.5
"443",0.616333929285844,1.34119520179941,1.17830389419894,0.832530450791613,0.473086064889026,2.18040669495401,-0.96295300700863,-0.918370207834219,2.3,0.5,0.442,0.462,0.504,11.5,8.4,1.1,18.4,101,107,1.1,4.1,5.2,0.063,-2,-0.1,-2.1,-0.1
"446",0.616333929285844,0.403003365925303,2.20601835956807,0.510581798060238,-0.0103838030045879,-0.625823608342753,1.61164571625039,1.31115479616821,2,0.3,0.391,0.498,0.522,6.6,7.7,0.4,10.3,106,110,0.8,2.9,3.7,0.065,-3.3,-0.1,-3.4,-1
"448",0.424614876990622,1.07314039154967,1.12305042831888,0.913017613974457,0.835688465809236,0.922441386579595,-0.276393347472892,0.27070979430041,2.8,0.3,0.473,0.504,0.549,15.9,9.3,0.4,22.9,111,115,7.7,0.7,8.5,0.085,0.9,-2.9,-2,0
"449",-1.78015422440444,-2.0094899263224,-1.45176108169194,-1.5820844446937,-0.131251269977991,-0.238757359612165,0.0668864822949769,0.419344794567238,1.7,0.8,0.393,0.478,0.525,12.7,6,0.6,19.8,103,108,1.7,4.7,6.4,0.066,-1,0.4,-0.6,1.7
"452",-2.06773280284727,-2.94768176219651,-1.69487633156421,-3.03085338198489,-1.94426327457904,-1.39995610580393,1.44000580136645,2.35159979803601,1.9,0.9,0.422,0.468,0.5,11.4,5.7,0.4,15.7,100,109,1.2,3.2,4.4,0.044,-2.6,0.1,-2.4,-0.6
"453",0.99977203387629,1.34119520179941,-0.855023650187288,0.913017613974457,0.110483663968816,0.051542326935774,-1.3062328367765,-1.81018020943519,2.9,0.8,0.456,0.458,0.496,11.9,6.6,1.3,16.4,99,107,0.7,4.7,5.4,0.052,-1.6,0.3,-1.3,0.9
"456",-1.01327801522355,-1.07129809044829,0.415806065054106,-0.213802670585356,0.956555932782639,-0.432290483977459,0.58180622694678,0.865249795367724,1.8,0.6,0.421,0.476,0.501,12.9,6.3,0.2,19.7,101,107,2.1,4,6.1,0.064,-1.2,-0.6,-1.7,0.3
"457",-0.0546827537474351,0.671058176175048,0.559465076342263,0.591068961243082,0.956555932782639,1.30950763531018,-1.13459292189256,-1.66154520916836,1.4,0.5,0.42,0.468,0.517,7.7,6.8,1.8,12.1,99,111,-0.2,1.3,1.1,0.035,-3.8,0.9,-2.8,-0.3
"458",-0.438120858337881,1.8773048222989,-1.24179791134771,0.591068961243082,1.44002580067625,0.341842013483713,-3.19427190049978,-2.25608521023568,2.4,1.2,0.426,0.494,0.524,11.7,5.4,0.5,18.2,100,108,1.7,5.7,7.4,0.05,-1.7,0,-1.8,0.4
"459",0.712193455433456,0.671058176175048,1.35511498501514,0.269120308511707,-0.493853670898201,-0.335523921794814,-0.276393347472892,0.419344794567238,3.3,0.7,0.396,0.466,0.515,9.4,7.8,0.9,13.5,102,106,1.9,6.8,8.7,0.069,-2.6,0.7,-1.9,0.2
"461",0.137036298547788,0.939112986424793,-0.468249389026864,0.591068961243082,0.714820998835832,-2.56115485199569,-0.448033262356827,0.122074794033581,2.2,0.5,0.465,0.48,0.501,10.1,7.1,0.6,18.6,97,114,-0.6,0.6,0,0.001,-2.6,-1.5,-4.2,-1.8
"462",-1.97187327669966,-1.60740771094778,-1.9600929677885,-2.62841756607067,-1.46079340668543,-1.59348923016922,1.95492554601826,1.90569479723552,2.6,1.5,0.419,0.426,0.494,15.6,5.7,0.4,20.9,103,104,6.5,8.5,15,0.096,-0.8,1.1,0.3,4.3
"466",-0.629839910633103,-0.937270685323422,-1.13129097958759,-1.50159728151086,-1.46079340668543,0.535375137849007,-0.276393347472892,-0.175195206500076,4.1,1.6,0.467,0.553,0.592,20.3,6.4,0.5,25.2,113,108,27.9,10.2,38.1,0.153,4,0,4,18.1
"467",1.67078871690957,0.671058176175048,0.80258032621453,0.430094634877394,-1.46079340668543,1.40627419749283,-1.99279249631224,-1.51291020890153,1.1,0.2,0.443,0.591,0.602,13,6.5,0.5,16.2,119,112,3.7,1.1,4.9,0.107,1.3,-1.3,0,1.1
"470",1.0956315600239,-0.133106254574187,1.00149280338275,-1.01867430241379,-2.91120301036627,2.95453919241518,-1.13459292189256,-0.918370207834219,1.4,0.6,0.389,0.521,0.545,9.8,4.6,0.2,16.9,105,115,0.6,0.9,1.5,0.042,-1.5,-1.2,-2.7,-0.3
"471",-1.78015422440444,-1.87546252119753,-2.18110683130874,-2.78939189243636,-1.94426327457904,-0.238757359612165,0.753446141830715,1.01388479563455,3.3,1.2,0.435,0.451,0.507,15.8,6.4,0.3,22.7,103,108,6.8,8.2,15.1,0.074,0.2,-0.3,-0.1,4.6
"472",1.28735061231912,0.939112986424793,1.03464488291078,0.671556124425926,-0.614721137871605,0.341842013483713,-1.13459292189256,-0.175195206500076,4.1,0.9,0.497,0.522,0.55,16.2,8.1,1.5,21.5,111,113,9.6,3.4,13,0.086,0.5,-1,-0.6,2.6
"474",0.424614876990622,0.000921150550685453,-1.24179791134771,-0.455264160133887,-1.21905847273862,0.728908262214301,-0.448033262356827,-0.175195206500076,1.3,0.6,0.453,0.481,0.54,12.4,6.5,0.1,18.5,104,110,0.8,0.8,1.6,0.057,-2.2,-0.1,-2.3,-0.1
"475",1.0956315600239,0.403003365925303,1.03464488291078,1.07399194034014,0.231351130942219,0.148308889118423,1.26836588648252,-0.0265602062332476,4.3,0.9,0.412,0.504,0.536,11.2,8.8,1.4,20.3,99,110,-1.3,6.5,5.1,0.036,-1.7,-0.2,-1.9,0.2
"476",0.712193455433456,0.671058176175048,-0.943429195595384,0.188633145328863,-0.614721137871605,0.922441386579595,-0.619673177240761,0.567979794834067,1.4,0.5,0.406,0.525,0.539,5.8,3.5,0.9,10.1,108,112,1.5,3,4.6,0.056,-4,0.1,-3.9,-1.9
"478",0.903912507728678,0.000921150550685453,-0.269336911858646,-0.2942898337682,-1.58166087365883,0.535375137849007,0.238526397178911,0.419344794567238,2.6,0.8,0.423,0.519,0.536,12.1,6.4,1.1,18.7,105,108,6.9,7.7,14.6,0.076,-0.2,-0.5,-0.7,3.1
"479",0.520474403138233,0.80508558129992,0.64787062175036,0.269120308511707,-0.252118736951395,-0.432290483977459,0.0668864822949769,0.27070979430041,3.6,0.5,0.412,0.439,0.466,11.5,10.7,0.5,21.6,92,109,-2.5,2.3,-0.2,-0.004,-2.1,-0.7,-2.8,-0.6
"480",-1.20499706751877,-0.535188469948805,-0.622959093491034,0.0276588189631753,1.56089326764966,-0.722590170525402,0.925086056714649,0.567979794834067,3.7,0.8,0.394,0.481,0.512,13.4,9,0.7,20.3,106,109,4.4,8.5,12.9,0.082,-0.2,0.1,-0.1,3.6
"481",0.808052981581067,1.47522260692428,0.471059530934167,1.07399194034014,0.593953531862429,-0.335523921794814,1.44000580136645,0.27070979430041,5,1.1,0.508,0.523,0.548,16.5,10.3,0.9,20.7,109,106,13.1,11.5,24.6,0.116,0.5,-0.2,0.2,5.7
"486",0.32875535084301,0.134948555675558,-0.114627207394475,-0.374776996951044,-0.977323538791815,0.245075451301068,0.410166312062846,0.419344794567238,2.4,0.6,0.425,0.509,0.544,13.5,5.4,0.5,21.8,107,112,8.8,4.5,13.2,0.075,0.3,-1.3,-1,2.1
"488",-1.01327801522355,-0.80324328019855,-0.998682661475445,-0.696725649682419,0.231351130942219,-1.88378891671717,-0.791313092124695,-1.06700520810105,2.2,0.8,0.405,0.489,0.517,13.1,6.6,0.2,20,105,109,4.9,4.1,9,0.076,-0.6,-0.3,-1,1.5
"489",-0.0546827537474351,0.403003365925303,0.692073394454409,0.269120308511707,0.473086064889026,-0.335523921794814,0.410166312062846,0.122074794033581,2.6,1,0.472,0.489,0.549,13.4,8.2,1.4,20,102,103,2.2,8.3,10.5,0.095,-1.9,1.4,-0.5,2
"490",0.903912507728678,1.34119520179941,-0.180931366450549,1.07399194034014,0.473086064889026,0.245075451301068,-0.104753432588958,0.122074794033581,2.4,0.5,0.42,0.529,0.548,8.7,6,0.8,12.7,106,110,4.3,6,10.3,0.059,-1.9,-0.4,-2.3,-0.5
"491",0.424614876990622,0.134948555675558,0.095335962949754,0.269120308511707,-0.131251269977991,0.148308889118423,-0.104753432588958,-0.175195206500076,2.5,0.9,0.413,0.443,0.488,12.6,6.4,0.7,28.3,91,109,-3.5,2.1,-1.3,-0.021,-1.8,-1.7,-3.4,-1.1
"493",-1.49257564596161,-1.87546252119753,-2.00429574049255,-2.70890472925351,-2.18599820852585,0.341842013483713,-1.99279249631224,-1.51291020890153,1.4,0.4,0.388,0.495,0.523,12.5,5.1,0.3,15.2,114,111,3.9,1.8,5.6,0.102,0.1,-0.5,-0.4,1.1
"494",0.232895824695399,-0.26713365969906,0.194792201533864,-0.0528283442196685,-0.372986203924798,0.632141700031656,1.78328563113432,0.419344794567238,3,0.5,0.441,0.458,0.493,8.8,6.2,1.4,13.1,100,108,3.4,7,10.4,0.045,-2.5,-0.1,-2.6,-1.7
"495",0.137036298547788,0.671058176175048,0.990442110206737,0.75204328760877,0.956555932782639,0.728908262214301,-0.619673177240761,-1.36427520863471,2.2,0.4,0.383,0.47,0.497,7.6,7.4,0.5,12.3,106,113,1,1.8,2.8,0.047,-3.5,-0.2,-3.8,-1.3
"496",1.28735061231912,1.8773048222989,-0.0262216619863787,1.87886357216858,1.19829086672945,0.632141700031656,-0.276393347472892,-1.21564020836788,3.8,1.1,0.47,0.491,0.531,14.6,11.1,1,17.2,107,104,5.7,8.6,14.2,0.11,-0.4,1.5,1.1,4.9
"498",-1.49257564596161,-0.80324328019855,-0.799770184307227,-0.857699976048107,0.593953531862429,-0.625823608342753,-0.276393347472892,0.122074794033581,2.1,0.6,0.404,0.466,0.49,13.6,5,0.4,23.2,103,112,5,3.3,8.3,0.054,0.4,-1.7,-1.4,1.2
"502",-1.68429469825683,-1.60740771094778,-0.269336911858646,-2.38695607652214,-1.46079340668543,-1.01288985707334,-0.448033262356827,0.122074794033581,2.9,1.2,0.474,0.52,0.57,18.3,5.4,0.2,21,115,109,24.2,6.8,31,0.145,2.7,-0.4,2.2,11
"503",-0.246401806042658,-0.26713365969906,-1.04288543417949,-0.93818713923095,-1.09819100576522,-0.625823608342753,0.0668864822949769,-0.0265602062332476,2.3,0.3,0.389,0.478,0.5,10.5,8,0.4,19.9,102,114,0.2,0.8,1,0.03,-1.4,-1.7,-3.1,-0.5
"504",-1.01327801522355,-0.669215875073677,-1.10366424664756,-0.2942898337682,0.835688465809236,0.728908262214301,-0.448033262356827,-0.0265602062332476,1.3,0.5,0.419,0.463,0.484,10.3,5.9,0.6,18.2,97,110,-0.5,1.8,1.3,0.026,-3.1,-0.3,-3.4,-0.8
"506",-2.64288995973294,-3.21573657244625,-2.88835119457352,-1.98452026060792,0.352218597915622,-0.238757359612165,0.753446141830715,0.567979794834067,1.7,0.9,0.403,0.435,0.469,11.3,4.3,0.3,19.2,99,115,-0.5,0.9,0.5,0.008,-2.2,-1.4,-3.6,-1.1
"508",0.137036298547788,0.939112986424793,1.05674626926281,0.993504777157301,1.31915833370285,-0.529057046160108,-0.619673177240761,-0.621100207300562,4.8,1.4,0.446,0.464,0.517,17.1,8.2,0.9,25,104,110,10.5,6.6,17.1,0.075,1,-0.3,0.6,7.3
"511",-1.20499706751877,-0.937270685323422,-0.932378502419373,-1.01867430241379,-0.0103838030045879,0.922441386579595,-1.3062328367765,-1.06700520810105,1.5,1,0.431,0.487,0.52,14,4.8,0.4,14.6,115,112,7.3,4.1,11.4,0.098,-0.6,0.6,0,2.8
"513",-0.150542279895047,0.000921150550685453,0.64787062175036,0.349607471694551,0.714820998835832,0.245075451301068,0.925086056714649,1.7570597969687,4.5,1.7,0.445,0.496,0.54,16.7,7.6,1.3,24.9,103,106,8.2,13.7,21.9,0.086,0.6,0.5,1.1,9.5
"514",0.232895824695399,-0.133106254574187,0.0511331902457065,-0.535751323316731,-1.09819100576522,-0.238757359612165,0.410166312062846,0.567979794834067,1.8,0.4,0.418,0.492,0.519,10.3,5.8,0.3,16.8,104,112,3.3,2.1,5.4,0.046,-1.4,-0.9,-2.3,-0.5
"516",0.99977203387629,1.47522260692428,0.272147053765949,1.55691491943721,1.07742339975604,-0.819356732708047,0.58180622694678,0.27070979430041,3.5,0.7,0.409,0.48,0.5,10.3,7.4,2,16.4,99,110,1,4.5,5.6,0.03,-1.6,-0.2,-1.8,0.4
"517",0.520474403138233,0.537030771050175,-1.49596385439599,0.510581798060238,0.110483663968816,3.63190512769371,-0.104753432588958,-0.621100207300562,3.6,0.7,0.427,0.476,0.519,14.4,9.8,1.3,21.6,104,109,4.2,4.8,9,0.068,-0.1,-0.3,-0.4,2.5
"518",-1.97187327669966,-2.0094899263224,-0.700313945723117,-1.50159728151086,0.231351130942219,-2.17408860326511,0.925086056714649,1.31115479616821,1.5,0.7,0.438,0.452,0.509,14.2,5.1,0.3,22.8,102,111,2.1,2.3,4.4,0.05,-1.2,-0.9,-2.2,-0.1
"519",-1.49257564596161,-0.26713365969906,-1.62857217250814,0.430094634877394,2.52783300343688,-0.0452242352468709,-0.619673177240761,-0.323830206766905,1.1,0.5,0.378,0.443,0.469,10.5,4.8,0.5,21.3,94,110,-0.8,0.8,0,0,-2.2,-1.1,-3.3,-0.5
"521",-0.438120858337881,-0.133106254574187,-0.0262216619863787,-0.2942898337682,0.110483663968816,-0.335523921794814,-0.619673177240761,-2.25608521023568,2.1,0.6,0.411,0.442,0.471,11.1,5.6,0.5,24.8,94,108,-3.1,4.5,1.3,0.011,-2.3,-1.2,-3.5,-2.1
"522",0.616333929285844,1.20716779667454,0.482110224110178,0.993504777157301,0.714820998835832,-0.432290483977459,-0.619673177240761,0.122074794033581,1.9,0.5,0.406,0.428,0.479,9.3,6.9,0.6,19.3,95,110,-0.9,1.7,0.8,0.013,-3.7,-0.7,-4.4,-1.7
"524",0.32875535084301,-0.133106254574187,-1.1368163261756,0.0276588189631753,-0.372986203924798,-0.335523921794814,1.09672597159858,1.60842479670187,3.4,0.8,0.446,0.506,0.551,14.8,6.4,0.6,25,104,114,5.4,2.7,8,0.044,0.4,-1.7,-1.4,1.4
