"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"460",-0.172316644054317,-0.275170790160088,-0.389954795355404,-0.600078127630858,-0.833389376235113,0.282415304687333,0.875816588154729,0.927829354793804,1.3,0.3,0.468,0.513,0.545,10.6,7.9,1.2,12.6,114,109,0.4,0.4,0.8,0.106,-2.8,1.2,-1.6,0
"461",-0.69273603884923,-0.275170790160088,-0.87722077917304,-0.345568082924086,0.455357081860423,0.123655920415878,-0.158431482181944,-0.370170260720843,3.3,0.5,0.456,0.564,0.588,13.8,10.3,1.1,19,111,106,1.2,1.9,3.1,0.122,0.1,0.7,0.8,0.8
"462",0.0507202394292174,0.0407946489112036,-1.19673945708624,-0.345568082924086,-0.716230607317337,0.441174688958789,-0.503180838960835,0.783607175292177,0.8,0.4,0.414,0.533,0.545,7.4,3.4,1.2,10.4,115,111,0.7,0.5,1.2,0.077,-3.2,-0.1,-3.3,-0.3
"463",0.199411495084907,-0.354162149927912,-0.709473473268608,-0.727333149984244,-1.65350075865955,0.123655920415878,0.358692552986392,0.639384995790549,2,0.6,0.407,0.478,0.491,10.4,6.9,0.9,19.6,98,109,0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1
"464",-0.097971016226472,0.119786008679027,-0.0464722165987101,-0.281940571747393,-0.364754300564009,-0.670141000941398,0.186317874596947,0.495162816288922,4.5,0.6,0.401,0.425,0.459,11.5,11.4,0.4,21.8,92,110,-1.5,1.3,-0.3,-0.007,-2,-0.8,-2.8,-0.4
"465",-1.43619231712768,-0.670127588999204,-0.965088415599171,-0.472823105277472,1.39262723320263,-0.908280077348583,1.04819126654417,0.783607175292177,1.6,0.2,0.274,0.302,0.326,5,10.8,0.3,17.7,81,107,-0.6,0.3,-0.3,-0.047,-4.7,-1.4,-6.1,-0.3
"466",0.125065867257062,0.514742807518142,-0.174279687763991,0.354334540019538,0.455357081860423,-0.590761308805672,1.56531530171251,0.495162816288922,4.2,1,0.539,0.545,0.57,16.5,11.9,0.4,17.4,115,106,2.6,2,4.5,0.14,0.2,0.3,0.5,1
"467",0.71983088987982,0.514742807518142,1.19166266031495,1.30874720766993,1.27546846428485,-0.749520693077127,-0.503180838960835,0.0624962777840391,4.5,0.6,0.43,0.43,0.451,10.9,17.1,1.9,19.1,90,107,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9
"468",1.90936093512534,1.22566504542855,0.0653593206709117,1.24511969649324,-0.716230607317337,0.520554381094519,0.703441909765284,0.350940636787294,2,0.2,0.459,0.536,0.558,14,11.8,4.1,17.8,114,110,0.8,0.5,1.3,0.113,-1.1,-0.9,-2,0
"469",1.46328716815827,1.0676823258929,0.74433651123647,0.990609651786469,-0.481913069481785,0.917452841773156,-1.36505423090806,-1.09128115822898,3.4,0.5,0.529,0.529,0.55,16,15.8,1.6,17.7,113,103,1.1,1.1,2.3,0.149,-1.3,0.5,-0.8,0.2
